id,claim,label,true_label,content,similarity
129650,Rhythm Nation was incapable of being performed on Britain's Got Talent.,REFUTES,False,Rhythm Nation: It also peak within the top 40 of most singles charts worldwide .,0.7806549072265625
179739,Wentworth Miller made his screenwriting debut with the 2013 top-grossing film.,NOT ENOUGH INFO,False,Wentworth Miller: He made his screenwriting debut with the 2013 thriller film Stoker .	Stoker	Stoker (film),0.8655560612678528
12,Carlos Santana disbanded Santana in 1965.,REFUTES,False,"Santana (band): Santana is an American Latin rock band formed in San Francisco , California in 1966 by Mexican-American guitarist Carlos Santana .	San Francisco	San Francisco	California	California	Latin rock	Latin rock	Carlos Santana	Carlos Santana	Santana	Santana (1969 album)",0.8529384136199951
41703,The Gifted is Swedish.,REFUTES,False,The Gifted (TV series): The Gifted will air during the 2017 -- 18 television season .,0.8138269782066345
29027,Match Point explores the lives of two lovers.,NOT ENOUGH INFO,False,"Match Point: Match Point is a 2005 British-Luxembourgish psychological thriller film written and directed by Woody Allen and starring Jonathan Rhys Meyers , Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , and Penelope Wilton .	Woody Allen	Woody Allen	Brian Cox	Brian Cox (actor)	Matthew Goode	Matthew Goode	Scarlett Johansson	Scarlett Johansson	Emily Mortimer	Emily Mortimer	Jonathan Rhys Meyers	Jonathan Rhys Meyers	Penelope Wilton	Penelope Wilton	psychological thriller	psychological thriller",0.8352161049842834
71376,Annette Badland was unable to appear in Wizards vs Aliens.,REFUTES,False,Giselle Loren: Her live-action work has been limited so far .,0.8095138669013977
29618,"Bessie Smith was born breach on April 15, 1894.",NOT ENOUGH INFO,False,"Bessie Smith: Bessie Smith -LRB- April 15 , 1894 -- September 26 , 1937 -RRB- was an American blues singer .	blues	blues	singer	singer",0.880279004573822
181187,Southpaw is a movie in the sports drama genre.,SUPPORTS,True,"Southpaw (film): Southpaw is a 2015 American sports drama film directed by Antoine Fuqua , written by Kurt Sutter and starring Jake Gyllenhaal , Forest Whitaker and Rachel McAdams .	Antoine Fuqua	Antoine Fuqua	Kurt Sutter	Kurt Sutter	Jake Gyllenhaal	Jake Gyllenhaal	Forest Whitaker	Forest Whitaker	Rachel McAdams	Rachel McAdams	sports drama	Sports film",0.8962270617485046
225307,Michaela Watkins is British.,NOT ENOUGH INFO,False,"Michaela Watkins: Michaela Suzanne Watkins -LRB- born December 14 , 1971 -RRB- is an American actress and comedian .	American	United States",0.8589487075805664
46726,Chaka Khan has released at least five studio albums.,NOT ENOUGH INFO,False,"Chaka Khan: In the course of her solo career , Khan has achieved three gold singles , three gold albums and one platinum album with I Feel for You .	I Feel for You	I Feel for You (album)	gold	gold record	platinum album	platinum record",0.8556504845619202
195058,"In 1930, Albert S. Ruddy is born.",SUPPORTS,True,"Albert S. Ruddy: Albert S. Ruddy -LRB- born March 28 , 1930 -RRB- is a Canadian-born film and television producer .	Canadian	Canadians",0.8783416748046875
4863,Janelle Monáe's full name is Janelle Monáe Robinson.,SUPPORTS,True,"The Audition (album): The Audition is the debut studio album by American singer and songwriter Janelle Monáe , self-released and self-financed in 2003 .	Janelle Monáe	Janelle Monáe	studio album	studio album",0.8338805437088013
171611,"Syracuse, New York, claimed a population of 145,170 residents according to the 2010 United States Census.",SUPPORTS,True,"Syracuse, New York: At the 2010 census , the city population was 145,170 , and its metropolitan area had a population of 662,577 .	city	City (New York)	2010 census	United States Census 2010	metropolitan area	Syracuse metropolitan area",0.8958196043968201
37390,Taylor Lautner appeared on Modern Family.,NOT ENOUGH INFO,False,"Taylor Lautner: Taylor Lautner -LRB- -LSB- ˈlaʊtnər -RSB- born February 11 , 1992 -RRB- is an American actor , model and martial artist .	American	United States	martial artist	martial artist",0.8328495025634766
36092,Liverpool is in Europe.,SUPPORTS,True,Liverpool: The city 's namesake club is the sole British club to win five European Cups .	city	City status in the United Kingdom,0.8370406627655029
204431,Brad Wilk was a member of Greta in 1980.,REFUTES,False,"Brad Wilk: Bradley J. `` Brad '' Wilk -LRB- born September 5 , 1968 -RRB- is a musician , actor , and activist from the United States .",0.8161877989768982
11441,"The Bassoon King's working title was My Life in Art, Faith, and Idiocy.",REFUTES,False,"The Bassoon King: The Bassoon King : My Life in Art , Faith , and Idiocy is a non-fiction book authored by American actor Rainn Wilson .	Rainn Wilson	Rainn Wilson	non-fiction	non-fiction	actor	actor",0.8664199113845825
118091,Moonlight's filming began in 1815.,REFUTES,False,Moonlight (2016 film): Moonlight received critical acclaim upon its release .,0.8327723741531372
91313,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,SUPPORTS,True,"Ron Weasley: His first appearance was in the first book of the series , Harry Potter and the Philosopher 's Stone as the best friend of Harry Potter and Hermione Granger .	Harry Potter	Harry Potter",0.8878180384635925
51097,Stephen Hillenburg was fascinated with the ocean as a child.,SUPPORTS,True,"Stephen Hillenburg: Born in Lawton , Oklahoma and raised in Anaheim , California , Hillenburg became fascinated with the ocean as a child and also developed an interest in art .",0.8949882388114929
38549,Stephen Colbert is dissociated from The Late Show with Stephen Colbert.,REFUTES,False,"Stephen Colbert: Stephen Tyrone Colbert -LRB- -LSB- koʊlˈbɛər -RSB- , né : -LSB- ˈkoʊlbərt -RSB- born May 13 , 1964 -RRB- is an American comedian , television host , and author .",0.8271880149841309
7179,Taran Killam is a stage actor.,NOT ENOUGH INFO,False,"Taran Killam: Taran Hourie Killam -LRB- born April 1 , 1982 -RRB- is an American actor , comedian , and writer .",0.8805992603302002
18615,Matthew Gray Gubler is a fashion photographer.,NOT ENOUGH INFO,False,"Matthew Gray Gubler: Matthew Gray Gubler -LRB- born March 9 , 1980 -RRB- is an American actor , director , fashion model and painter .	American	Americans	fashion model	Model (people)#Fashion modelling	painter	painter",0.8802343606948853
10327,"Sidse Babett Knudsen was born on November 22nd, 1968.",SUPPORTS,True,"Sidse Babett Knudsen: Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .",0.9276388883590698
195063,Albert S. Ruddy is born in the north.,NOT ENOUGH INFO,False,"Albert S. Ruddy: Albert S. Ruddy -LRB- born March 28 , 1930 -RRB- is a Canadian-born film and television producer .	Canadian	Canadians",0.8435497283935547
185425,CHiPs was created in May 2017.,NOT ENOUGH INFO,False,"CHiPs (film): The film was released on March 24 , 2017 by Warner Bros. .",0.894629955291748
181977,Forceps are used for pulling objects.,NOT ENOUGH INFO,False,"Forceps: Forceps -LRB- plural forceps or forcipes -RRB- are a handheld , hinged instrument used for grasping and holding objects .",0.9043209552764893
96998,"Taylor Lautner had 3 different voice roles in ""What's New, Scooby-Doo?"".",NOT ENOUGH INFO,False,"Taylor Lautner: Lautner later began his acting career , appearing in bit roles in comedy series such as The Bernie Mac Show -LRB- 2003 -RRB- and My Wife and Kids -LRB- 2004 -RRB- , before having voice roles in television series like What 's New , Scooby-Doo ?	The Bernie Mac Show	The Bernie Mac Show	My Wife and Kids	My Wife and Kids",0.8373532295227051
3019,The horse was domesticated on a broad scale by 3103 BC.,REFUTES,False,"Horse: Humans began to domesticate horses around 4000 BC , and their domestication is believed to have been widespread by 3000 BC .	domesticate	Domestication	domestication	domestication of the horse",0.8850549459457397
50909,Poldark airs on the BBC.,NOT ENOUGH INFO,False,Poldark (2015 TV series): Poldark is a British-American drama television series that was first broadcast on BBC One on 8 March 2015 .	BBC One	BBC One	Poldark	Poldark,0.8482337594032288
227132,The New Orleans Pelicans play in the Eastern Conference of the NBA.,REFUTES,False,New Orleans Pelicans: The Pelicans compete in the National Basketball Association -LRB- NBA -RRB- as a member club of the league 's Western Conference Southwest Division .	Western	Western Conference (NBA)	Southwest	Southwest Division (NBA)	National Basketball Association	National Basketball Association	Western Conference	Western Conference (NBA)	Southwest Division	Southwest Division (NBA),0.8770213723182678
18823,The Quran is a WWE wrestler..,REFUTES,False,Quran: The Quran describes itself as a book of guidance .,0.855624794960022
194026,Kim Jong-il works for the Eternal Chairman of the National Defence Commission.,NOT ENOUGH INFO,False,"Kim Jong-il: After his death , he was designated as the `` Eternal General Secretary '' of the WPK and the `` Eternal Chairman of the National Defence Commission '' , in keeping with the tradition of establishing eternal posts for the dead members of the Kim dynasty .	General Secretary	General Secretary of the Workers' Party of Korea	Eternal General Secretary	First Secretary of the Workers' Party of Korea	National Defence Commission	National Defence Commission	Chairman	Chairman of the National Defence Commission of North Korea	Kim dynasty	Kim dynasty (North Korea)",0.8569588661193848
142130,Moonlight premiered at the Telluride Film Festival in 2016.,SUPPORTS,True,"Moonlight (2016 film): Filmed in Miami , Florida , beginning in 2015 , Moonlight premiered at the Telluride Film Festival on September 2 , 2016 .	Telluride	Telluride Film Festival	Telluride Film Festival	Telluride Film Festival",0.9081936478614807
189755,Matthias Corvinus was completely against the arts and sciences and tries actively to prevent them from happening.,NOT ENOUGH INFO,False,Matthias Corvinus: He soon realized he could expect no substantial aid from the Christian powers and gave up his anti-Ottoman policy .,0.8334234356880188
49706,Blue Jasmine has Sally Hawkins acting in it.,SUPPORTS,True,Blue Jasmine: The film tells the story of a rich Manhattan socialite -LRB- played by Cate Blanchett -RRB- who falls on hard times and has to move into her working class sister 's -LRB- Sally Hawkins -RRB- apartment in San Francisco .	Cate Blanchett	Cate Blanchett	Sally Hawkins	Sally Hawkins	San Francisco	San Francisco,0.8571836352348328
146679,The Concert for Bangladesh generated lack of awareness and insignificant funds.,REFUTES,False,"The Concert for Bangladesh: The shows were organised to raise international awareness and fund relief efforts for refugees from East Pakistan -LRB- now Bangladesh -RRB- , following the Bangladesh Liberation War-related genocide .	East Pakistan	East Pakistan	Bangladesh	Bangladesh	Bangladesh Liberation War	Bangladesh Liberation War	genocide	1971 Bangladesh genocide",0.8112398386001587
110987,Annette Badland murdered Doomsday Dora in The Sparticle Mystery.,NOT ENOUGH INFO,False,"Annette Badland: She has played Margaret Blaine in the BBC science fiction series Doctor Who , Doomsday Dora in The Sparticle Mystery , Birdie Henshall in the drama series Cutting It , Mavis in season 6 of Skins , Ursula Crowe in children 's science fiction/fantasy series Wizards vs Aliens , and Babe Smith in soap opera EastEnders .	Doctor Who	Doctor Who	Cutting It	Cutting It	Wizards vs Aliens	Wizards vs Aliens	EastEnders	EastEnders	The Sparticle Mystery	The Sparticle Mystery	Margaret Blaine	List of Doctor Who villains#Blon Fel-Fotch Pasameer-Day Slitheen	BBC	BBC	science fiction	science fiction	fantasy	fantasy	Babe Smith	Babe Smith	soap opera	soap opera",0.8118512630462646
38972,Scotty Moore was a vegetarian.,NOT ENOUGH INFO,False,Scotty Moore: All I wanted to do in the world was to be able to play and sound like that .,0.8343720436096191
114463,Bethany Hamilton's biopic was produced by Sean McNamara.,REFUTES,False,"Soul Surfer (film): Soul Surfer is a 2011 American biographical drama film directed by Sean McNamara , based on the 2004 autobiography Soul Surfer : A True Story of Faith , Family , and Fighting to Get Back on the Board by Bethany Hamilton about her life as a surfer after a horrific shark attack and her recovery .	Sean McNamara	Sean McNamara (director)	Bethany Hamilton	Bethany Hamilton	biographical	biographical film	drama film	drama film	shark attack	shark attack",0.831803560256958
194922,Stripes had a person appear in it.,SUPPORTS,True,Conrad Dunn: He began his screen career with the role of Francis `` Psycho '' Soyer in Stripes -LRB- 1981 -RRB- .	Stripes	Stripes (film),0.8308879137039185
119089,2016 Tour de France was a 21-stage musical.,REFUTES,False,"2016 Tour de France: Cavendish won the most stages , with four .",0.8475956320762634
20605,Bad Romance was one of the worst-selling singles of all time.,REFUTES,False,"Bad Romance: In the United States , `` Bad Romance '' peaked at number two on the Billboard Hot 100 , and it has been certified eleven-times platinum by the Recording Industry Association of America -LRB- RIAA -RRB- , having sold 5.6 million digital downloads as of April 2016 .	Recording Industry Association of America	Recording Industry Association of America	Billboard	Billboard (magazine)",0.8728663921356201
138501,Marjorie Gross has yet to write for a television show.,REFUTES,False,"Marjorie Gross: Marjorie Gross -LRB- April 18 , 1956 -- June 7 , 1996 -RRB- was a television writer and producer .	writer	writer	producer	television producer",0.8529902696609497
169049,Manmohan Singh was elected again.,SUPPORTS,True,"Manmohan Singh: The first Sikh in office , Singh was also the first prime minister since Jawaharlal Nehru to be re-elected after completing a full five-year term .	Sikh	Sikh	Jawaharlal Nehru	Jawaharlal Nehru",0.8264532089233398
137482,Ed Wood is a politician.,NOT ENOUGH INFO,False,"Ed Wood: Edward Davis Wood , Jr. .",0.8707400560379028
123076,Residents of Basildon work in Central London.,NOT ENOUGH INFO,False,"Basildon: Some of Basildon 's residents work in Central London due to the town being well connected in the county to the City of London and the Docklands financial and corporate headquarters districts , with a 36 -- 58 minute journey from the three Basildon stations to London Fenchurch Street .	Basildon	Borough of Basildon	Central London	Central London	City of London	City of London	London Fenchurch Street	Fenchurch Street Station",0.8444513082504272
159574,Dan O'Bannon worked primarily in two genres.,SUPPORTS,True,"Dan O'Bannon: Daniel Thomas `` Dan '' O'Bannon -LRB- September 30 , 1946 -- December 17 , 2009 -RRB- was an American film screenwriter , director , visual effects supervisor , and occasional actor , usually in the science fiction and horror genres .	screenwriter	screenwriter	director	film director	visual effects supervisor	visual effects supervisor	science fiction	science fiction	horror	Horror fiction",0.8460184931755066
226148,Richard Dawkins has been awarded prestigious sports awards.,NOT ENOUGH INFO,False,"Richard Dawkins: Dawkins has been awarded many prestigious academic and writing awards and he makes regular television , radio and Internet appearances , predominantly discussing his books , his atheism , and his ideas and opinions as a public intellectual .	public intellectual	public intellectual",0.8199782967567444
110772,Sidse Babett Knudsen is Swedish.,REFUTES,False,"Sidse Babett Knudsen: Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .",0.8880617618560791
133269,Sora (Kingdom Hearts) and Donald Duck went on an adventure.,NOT ENOUGH INFO,False,Sora (Kingdom Hearts): Donald Duck and Goofy then recruit him in their journey across various worlds to aid King Mickey while Sora searches for his friends .	Donald Duck	Donald Duck	Goofy	Goofy	King Mickey	Mickey Mouse,0.8568068742752075
157576,Martin Van Buren refused to be Secretary of State.,REFUTES,False,"Martin Van Buren: A member of the Democratic Party , he served in a number of other senior roles , including eighth Vice President -LRB- 1833 -- 37 -RRB- and tenth Secretary of State -LRB- 1829 -- 31 -RRB- , both under Andrew Jackson .	Andrew Jackson	Andrew Jackson	Democratic	Democratic Party (United States)	Democratic Party	Democratic Party (United States)	Vice President	Vice President of the United States	Secretary of State	United States Secretary of State",0.8211159706115723
106296,Tim McGraw acted in The Blind Side.,SUPPORTS,True,"Tim McGraw: McGraw has ventured into acting , with supporting roles in The Blind Side -LRB- with Sandra Bullock -RRB- , Friday Night Lights , The Kingdom , Tomorrowland , and Four Christmases -LRB- with Vince Vaughn and Reese Witherspoon -RRB- , and lead roles in Flicka -LRB- 2006 -RRB- and Country Strong -LRB- 2010 -RRB- .	Country	Country music	The Blind Side	The Blind Side (film)	Sandra Bullock	Sandra Bullock	Friday Night Lights	Friday Night Lights (film)	The Kingdom	The Kingdom (film)	Tomorrowland	Tomorrowland (film)	Four Christmases	Four Christmases	Vince Vaughn	Vince Vaughn	Reese Witherspoon	Reese Witherspoon	Flicka	Flicka	Country Strong	Country Strong",0.8329185843467712
94358,Gal Gadot was ranked as the fifth highest earning actress/models in Israel.,REFUTES,False,"Gal Gadot: In 2013 she was ranked as the second highest earning actress/models in Israel , behind Bar Refaeli , but ahead of Esti Ginzburg and Shlomit Malka , with the majority of her income coming from acting .	Israel	Israel	Bar Refaeli	Bar Refaeli	Esti Ginzburg	Esti Ginzburg	Shlomit Malka	Shlomit Malka",0.9085651636123657
70599,Ashton Kutcher was co-stars with Cameron Diaz.,SUPPORTS,True,"Ashton Kutcher: , which was a box office hit .",0.8572428226470947
108202,Eva Green made her film debut in 2006.,REFUTES,False,"Eva Green: Since 2006 , Green has starred in independent films Cracks -LRB- 2009 -RRB- , Womb -LRB- 2010 -RRB- , and Perfect Sense -LRB- 2011 -RRB- .	Cracks	Cracks (film)	Womb	Womb (film)	Perfect Sense	Perfect Sense",0.846206784248352
18565,The album One of the Boys contains I Kissed a Girl.,SUPPORTS,True,"I Kissed a Girl: `` I Kissed a Girl '' is a song recorded by American singer Katy Perry for her second studio album , One of the Boys -LRB- 2008 -RRB- .	Katy Perry	Katy Perry	One of the Boys	One of the Boys (Katy Perry album)	studio album	studio album",0.889548659324646
191444,Keith Urban was released by Bruno Mars.,NOT ENOUGH INFO,False,"Keith Urban (1999 album): Keith Urban -LRB- also known as Keith Urban II -RRB- is the second studio album by Australian country music artist Keith Urban , released on 19 October 1999 by Capitol Nashville .	Keith Urban	Keith Urban	Capitol Nashville	Capitol Records Nashville	country music	country music",0.8305916786193848
184080,Kenneth Lonergan is a songwriter.,NOT ENOUGH INFO,False,"Kenneth Lonergan: Kenneth Lonergan -LRB- born October 16 , 1962 -RRB- is an American playwright , screenwriter , and director .",0.863665759563446
224959,My Old Kentucky Home is outside of Kentucky.,REFUTES,False,"Kentucky: Kentucky is also known for horse racing , bourbon distilleries , coal , the historic site My Old Kentucky Home , automobile manufacturing , tobacco , bluegrass music , college basketball , and Kentucky Fried Chicken .	My Old Kentucky Home	My Old Kentucky Home State Park	bluegrass	Kentucky bluegrass	horse racing	horse racing	bourbon	bourbon whiskey	coal	coal	automobile manufacturing	automobile manufacturing	tobacco	tobacco	bluegrass music	bluegrass music	college basketball	college basketball	Kentucky Fried Chicken	Kentucky Fried Chicken",0.8117882013320923
163993,Veeram had a director.,SUPPORTS,True,Veeram (2014 film): Veeram -LRB- Valour -RRB- is a 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions .	Siva	Siva (director)	Vijaya Productions	Vijaya Pictures	action film	action film,0.8503799438476562
149502,In 2004 Paramore formed.,SUPPORTS,True,"Paramore: Paramore is an American rock band from Franklin , Tennessee , formed in 2004 .	rock	Rock music",0.8866356611251831
161210,French Indochina was officially known as the Indochinese Federation five years after 1947.,NOT ENOUGH INFO,False,"French Indochina: French Indochina -LRB- previously spelled as French Indo-China -RRB- -LRB- Indochine française សហភ ពឥណ ឌ ច ន Đông Dương thuộc Pháp , -LSB- ɗə̄wŋm jɨ̄əŋ tʰûək fǎp -RSB- , frequently abbreviated to Đông Pháp ; ຝຣັ່ງແຫຼັມອິນດູຈີນ Cantonese : -RRB- , officially known as the Indochinese Union -LRB- Union indochinoise -RRB- after 1887 and the Indochinese Federation -LRB- Fédération indochinoise -RRB- after 1947 , was a grouping of French colonial territories in Southeast Asia .	French	French language	Asia	Asia	China	China	Cantonese	Cantonese	French colonial territories	French colonial empire",0.8689218759536743
81829,The Good Wife is on network television with 22 episode seasons.,REFUTES,False,"The Good Wife: With the current climate of how television shows are written and produced , The Good Wife is considered by several critics to be network television 's last great drama producing a full 22 episode season while other and future acclaimed shows are in favor of shorter 6 -- 12 episode seasons .	The Good Wife	The Good Wife (2016 TV series)",0.8762847781181335
215228,Dreamer (2005 film) was the highest grossing film John Gatins is part of.,NOT ENOUGH INFO,False,Dreamer (2005 film): Dreamer is a 2005 American sports drama film written and directed by John Gatins in his directorial debut .	John Gatins	John Gatins	sports	sports film	drama film	drama film	directorial debut	List of directorial debuts,0.9106626510620117
202454,Tinker Tailor Soldier Spy is a music video.,REFUTES,False,Tinker Tailor Soldier Spy (film): Tinker Tailor Soldier Spy is a 2011 Cold War espionage film directed by Tomas Alfredson .	Tomas Alfredson	Tomas Alfredson	Tinker Tailor Soldier Spy	Tinker Tailor Soldier Spy (miniseries)	Cold War	Cold War	espionage film	Spy film,0.8502078056335449
194469,Tilda Swinton is only Scottish.,REFUTES,False,"Tilda Swinton: Katherine Matilda `` Tilda '' Swinton -LRB- born 5 November 1960 -RRB- is a British actress , performance artist , model , and fashion muse , known for her roles in independent and Hollywood films .	performance artist	performance artist	independent	independent film	Hollywood films	Hollywood",0.8377722501754761
139430,Liverpool is independent of West Lancanshire.,NOT ENOUGH INFO,False,"Liverpool: In 1889 , it became a county borough independent of Lancashire .	Lancashire	Lancashire	county	Historic counties of England	borough	Borough status in the United Kingdom	county borough	county borough",0.8151431679725647
131931,Basildon is a place.,SUPPORTS,True,"Pitsea: Basildon , on the other hand , was a small village with a church -LRB- which still stands today as Holy Cross church -RRB- and a few cottages .	Basildon	Basildon (district)",0.8641586303710938
203384,Goosebumps (film) is penned by Darren Lemke.,SUPPORTS,True,"Goosebumps (film): It was directed by Rob Letterman , and written by Darren Lemke , based from a story by Scott Alexander and Larry Karaszewski .	Rob Letterman	Rob Letterman	Scott Alexander and Larry Karaszewski	Scott Alexander and Larry Karaszewski",0.8702974319458008
26690,In the End was positively reviewed.,SUPPORTS,True,"In the End: `` In the End '' also achieved mainstream popularity , and was a commercial success upon release .",0.8616143465042114
90554,Shooter features the character Edward Cullen.,NOT ENOUGH INFO,False,Shooter (TV series): Shooter is an American television drama series based on the novel Point of Impact by Stephen Hunter and the 2007 film of the same name .	Point of Impact	Point of Impact	Stephen Hunter	Stephen Hunter	2007 film of the same name	Shooter (2007 film),0.8341184854507446
130392,Duane Chapman is an American citizen.,NOT ENOUGH INFO,False,"Duane Chapman: Duane Lee `` Dog '' Chapman I. -LRB- born February 2 , 1953 -RRB- is an American bounty hunter and a former bail bondsman .	bounty hunter	bounty hunter	bail bondsman	bail bondsman",0.856864869594574
128176,Rob Sheridan is from Alaska.,NOT ENOUGH INFO,False,"Rob Sheridan: Rob Sheridan -LRB- born October 11 , 1979 -RRB- is an American graphic designer , director , and photographer best known for his extensive work with the band Nine Inch Nails .	graphic designer	graphic designer	photographer	photographer	American	United States	director	Art director	Nine Inch Nails	Nine Inch Nails",0.818156361579895
97871,Peking University was founded in the eighteenth century.,REFUTES,False,"Peking University: By 1920 , it had become a center for progressive thought .",0.8561170697212219
32825,The CONCACAF Champions League is organized for football clubs in the evil realm.,NOT ENOUGH INFO,False,"CONCACAF Champions League: The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .	North America	North America	Central America	Central America	Caribbean	Caribbean	CONCACAF	CONCACAF	football	association football",0.8508233428001404
111769,Basildon is far away from England.,REFUTES,False,"Borough of Basildon: The population of the district as of 2010 is about 172,000 .",0.8316507935523987
16007,Riverdale is an adaptation.,SUPPORTS,True,Riverdale (2017 TV series): Riverdale is an American teen drama television series based on the characters by Archie Comics .	Archie Comics	Archie Comics	characters	List of Archie Comics characters,0.8402578830718994
156943,A third series of Poldark has been commissioned.,SUPPORTS,True,"Poldark (2015 TV series): The BBC announced on 6 July 2016 , before series 2 had begun , that a third series had been commissioned .",0.8854262828826904
17290,Basildon is well connected to Americans.,NOT ENOUGH INFO,False,"Borough of Basildon: The population of the district as of 2010 is about 172,000 .",0.822187602519989
115185,Qui-Gon Jinn is a fictional person in the Star Wars franchise.,SUPPORTS,True,"Qui-Gon Jinn: Qui-Gon Jinn is a fictional character in the Star Wars franchise , portrayed by Liam Neeson as the main protagonist of the 1999 film Star Wars : Episode I -- The Phantom Menace '' .	Liam Neeson	Liam Neeson	The Phantom Menace	Star Wars: Episode I – The Phantom Menace	Star Wars	Star Wars	fictional character	fictional character",0.9093176126480103
184073,Kenneth Lonergan is the director of Pacific Rim.,REFUTES,False,"Kenneth Lonergan: Kenneth Lonergan -LRB- born October 16 , 1962 -RRB- is an American playwright , screenwriter , and director .",0.8623062372207642
168976,Middle-earth was created by British writer J. R. R. Tolkien.,SUPPORTS,True,Middle-earth: Middle-earth is the fictional setting of much of British writer J. R. R. Tolkien 's legendarium .	J. R. R. Tolkien	J. R. R. Tolkien	setting	Setting (narrative)	legendarium	Tolkien's legendarium,0.8825901746749878
85448,Garden State was at a program of the National Endowment for the Humanities.,NOT ENOUGH INFO,False,Garden State (film): Braff based the film on his real life experiences .,0.8058848977088928
55953,Saxony is the sixth most populous Spanish state.,REFUTES,False,"Saxony: Saxony is the tenth largest of Germany 's sixteen states , with an area of 18,413 km2 , and the sixth most populous , with 4 million people .	Germany	Germany",0.8537863492965698
151529,José Ferrer was a director.,SUPPORTS,True,"Tim Roth: He made his directorial debut with The War Zone -LRB- 1999 -RRB- , for which he received numerous accolades .	The War Zone	The War Zone",0.7866969704627991
212775,Harvard University closed down permanently.,NOT ENOUGH INFO,False,"Harvard University: Harvard is a large , highly residential research university .	research	research university	research university	research university",0.8126993179321289
55294,House is an American medical drama.,SUPPORTS,True,"House (TV series): House -LRB- also called House , M.D. -RRB- is an American television medical drama that originally ran on the Fox network for eight seasons , from November 16 , 2004 to May 21 , 2012 .	Fox	Fox Broadcasting Company	medical drama	medical drama",0.9059497117996216
145672,Ingushetia was established in 1993.,REFUTES,False,"Ingushetia: It was established on June 4 , 1992 after the Chechen-Ingush Autonomous Soviet Socialist Republic was split in two .	Ingush	Ingush people	Chechen-Ingush Autonomous Soviet Socialist Republic	Chechen-Ingush Autonomous Soviet Socialist Republic",0.8692328333854675
184092,Ernest Medina participated in a Korean War mass killing.,NOT ENOUGH INFO,False,"Ernest Medina: Ernest Lou Medina -LRB- born August 27 , 1936 -RRB- is a former captain of infantry in the United States Army .	United States Army	United States Army	captain	Captain (United States)",0.8242202997207642
177185,Dub music grew out of R&B.,REFUTES,False,"Dub music: Dub is a genre of music that grew out of reggae in the 1960s , and is commonly considered a subgenre , though it has developed to extend beyond the scope of reggae .	genre of music	Music genre	reggae	reggae	subgenre	subgenre",0.8658185005187988
161206,French Indochina was a grouping of only one French colonial territory.,REFUTES,False,"French Indochina: French Indochina -LRB- previously spelled as French Indo-China -RRB- -LRB- Indochine française សហភ ពឥណ ឌ ច ន Đông Dương thuộc Pháp , -LSB- ɗə̄wŋm jɨ̄əŋ tʰûək fǎp -RSB- , frequently abbreviated to Đông Pháp ; ຝຣັ່ງແຫຼັມອິນດູຈີນ Cantonese : -RRB- , officially known as the Indochinese Union -LRB- Union indochinoise -RRB- after 1887 and the Indochinese Federation -LRB- Fédération indochinoise -RRB- after 1947 , was a grouping of French colonial territories in Southeast Asia .	French	French language	Asia	Asia	China	China	Cantonese	Cantonese	French colonial territories	French colonial empire",0.8366888165473938
226142,Richard Dawkins writes books about atheism and politics.,NOT ENOUGH INFO,False,"Richard Dawkins: Dawkins has been awarded many prestigious academic and writing awards and he makes regular television , radio and Internet appearances , predominantly discussing his books , his atheism , and his ideas and opinions as a public intellectual .	public intellectual	public intellectual",0.8318157196044922
84272,Mud has a Canadian in its cast.,REFUTES,False,"Mud (2012 film): The film stars Matthew McConaughey , Tye Sheridan , Jacob Lofland , Sam Shepard , and Reese Witherspoon .	Matthew McConaughey	Matthew McConaughey	Tye Sheridan	Tye Sheridan	Jacob Lofland	Jacob Lofland	Sam Shepard	Sam Shepard	Reese Witherspoon	Reese Witherspoon",0.8281017541885376
182453,Epistemology attempts to understand the justification for social inequalities.,NOT ENOUGH INFO,False,"Epistemology: Epistemology studies the nature of knowledge , justification , and the rationality of belief .	knowledge	knowledge	belief	belief	justification	theory of justification",0.8507434129714966
117065,Renato Balestra was born outside of Trieste.,REFUTES,False,"Renato Balestra: Born in Trieste , Renato Balestra comes from a family of architects and engineers and after a childhood steeped in the Mid-European cultural environment of the area , he too began studying for a degree in civil engineering .	Trieste	Trieste",0.8837904930114746
167969,Don Bradman's status was recognized 50 years after his retirement.,NOT ENOUGH INFO,False,"Don Bradman: Bradman retained a pre-eminent position in the game by acting as an administrator , selector and writer for three decades following his retirement .",0.8658038377761841
196960,Diwali spiritually signifies the victory of light over darkness.,SUPPORTS,True,"Diwali: One of the most popular festivals of Hinduism , it spiritually signifies the victory of light over darkness , good over evil , knowledge over ignorance , and hope over despair .",0.9429497718811035
